"","State_Name","State_Abbreviation","County_Name","County_FIPS_Code","StudyYear","UNR_16","FUNR_16","MUNR_16","UNR_20to64","FUNR_20to64","MUNR_20to64","FLFPR_20to64","FLFPR_20to64_Under6","FLFPR_20to64_6to17","FLFPR_20to64_Under6_6to17","MLFPR_20to64","PR_F","PR_P","MHI","ME","FME","MME","MHI_2018","ME_2018","FME_2018","MME_2018","TotalPop","OneRace","OneRace_W","OneRace_B","OneRace_I","OneRace_A","OneRace_H","OneRace_Other","TwoRaces","Hispanic","Households","H_Under6_BothWork","H_Under6_FWork","H_Under6_MWork","H_Under6_SingleM","H_6to17_BothWork","H_6to17_Fwork","H_6to17_Mwork","H_6to17_SingleM","EMP_M","MEMP_M","FEMP_M","EMP_Service","MEMP_Service","FEMP_Service","EMP_Sales","MEMP_Sales","FEMP_Sales","EMP_N","MEMP_N","FEMP_N","EMP_P","MEMP_P","FEMP_P","iUNR_16","iFUNR_16","iMUNR_16","iUNR_20to64","iFUNR_20to64","iMUNR_20to64","iFLFPR_20to64","iFLFPR_20to64_Under6","iFLFPR_20to64_6to17","iFLFPR_20to64_Under6_6to17","iMLFPR_20to64","iPR_F","iPR_P","iMHI","iME","iFME","iMME","iMHI_2018","iME_2018","iFME_2018","iMME_2018","iTotalPop","iOneRace","iOneRace_W","iOneRace_B","iOneRace_I","iOneRace_A","iOneRace_H","iOneRace_Other","iTwoRaces","iHispanic","iHouseholds","iH_Under6_BothWork","iH_Under6_FWork","iH_Under6_MWork","iH_Under6_SingleM","iH_6to17_BothWork","iH_6to17_Fwork","iH_6to17_Mwork","iH_6to17_SingleM","iEMP_M","iMEMP_M","iFEMP_M","iEMP_Service","iMEMP_Service","iFEMP_Service","iEMP_Sales","iMEMP_Sales","iFEMP_Sales","iEMP_N","iMEMP_N","iFEMP_N","iEMP_P","iMEMP_P","iFEMP_P","MCBto5","MC6to11","MC12to17","MC18to23","MC24to29","MC30to35","MC36to41","MC42to47","MC48to53","MC54toSA","MCSA","MFCCBto5","MFCC6to11","MFCC12to17","MFCC18to23","MFCC24to29","MFCC30to35","MFCC36to41","MFCC42to47","MFCC48to53","MFCC54toSA","MFCCSA","_75CBto5","_75C6to11","_75C12to17","_75C18to23","_75C24to29","_75C30to35","_75C36to41","_75C42to47","_75C48to53","_75C54toSA","_75CSA","_75FCCBto5","_75FCC6to11","_75FCC12to17","_75FCC18to23","_75FCC24to29","_75FCC30to35","_75FCC36to41","_75FCC42to47","_75FCC48to53","_75FCC54toSA","_75FCCSA","iMCBto5","iMC6to11","iMC12to17","iMC18to23","iMC24to29","iMC30to35","iMC36to41","iMC42to47","iMC48to53","iMC54toSA","iMCSA","iMFCCBto5","iMFCC6to11","iMFCC12to17","iMFCC18to23","iMFCC24to29","iMFCC30to35","iMFCC36to41","iMFCC42to47","iMFCC48to53","iMFCC54toSA","iMFCCSA","i_75CBto5","i_75C6to11","i_75C12to17","i_75C18to23","i_75C24to29","i_75C30to35","i_75C36to41","i_75C42to47","i_75C48to53","i_75C54toSA","i_75CSA","i_75FCCBto5","i_75FCC6to11","i_75FCC12to17","i_75FCC18to23","i_75FCC24to29","i_75FCC30to35","i_75FCC36to41","i_75FCC42to47","i_75FCC48to53","i_75FCC54toSA","i_75FCCSA","MCInfant","MCInfant_flag","MCToddler","MCToddler_flag","MCPreschool","MCPreschool_flag","_75CInfant","_75CInfant_flag","_75CToddler","_75CToddler_flag","_75CPreschool","_75CPreschool_flag","MFCCInfant","MFCCInfant_flag","MFCCToddler","MFCCToddler_flag","MFCCPreschool","MFCCPreschool_flag","_75FCCInfant","_75FCCInfant_flag","_75FCCToddler","_75FCCToddler_flag","_75FCCPreschool","_75FCCPreschool_flag"
"296","California","CA","Monterey County","06053",2017,6,6.4,5.7,5.7,6.1,5.4,67,61.9,69.9,55.1,77.2,11.1,14.7,63249,26417,22837,30151,65146,27210,23522,31056,433168,95.9,64.9,2.6,0.7,5.7,0.5,21.5,4.1,57.9,125939,11119,10537,879,11285,26657,16183,1960,18198,28.5,24.8,33.1,20.1,17.4,23.4,20.2,14.2,27.6,20.4,28.5,10.3,10.9,15.1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,299.3,299.3,299.3,299.3,199.47,199.47,199.47,199.47,199.47,199.47,175.7,181.16,181.16,181.16,181.16,163.07,163.07,163.07,163.07,163.07,163.07,144.6,351.3,351.3,351.3,351.3,251.91,251.91,251.91,251.91,251.91,251.91,227.34,211.53,211.53,211.53,211.53,191.53,191.53,191.53,191.53,191.53,191.53,164.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,299.3,1,199.47,1,199.47,1,351.3,1,251.91,1,251.91,1,181.16,1,163.07,1,163.07,1,211.53,1,191.53,1,191.53,1
"297","California","CA","Monterey County","06053",2018,5.4,5.7,5.1,5.1,5.4,4.8,67.1,63.1,68.5,53.9,78,10.5,14.1,66676,27427,23811,30893,66676,27427,23811,30893,433212,95.8,59.3,2.6,0.7,5.6,0.5,27.1,4.2,58.3,126052,11136,10473,766,11207,26667,16647,1816,18179,28.5,24.8,33.2,19.9,17.1,23.4,18.9,12.4,27.1,20.6,28.7,10.4,12.1,17,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,305.5,305.5,305.5,305.5,200.69,200.69,200.69,200.69,200.69,200.69,177.63,188.04,188.04,188.04,188.04,171.22,171.22,171.22,171.22,171.22,171.22,147.77,352.45,352.45,352.45,352.45,255.6,255.6,255.6,255.6,255.6,255.6,223.71,219.51,219.51,219.51,219.51,194.4,194.4,194.4,194.4,194.4,194.4,168.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.5,1,200.69,1,200.69,1,352.45,1,255.6,1,255.6,1,188.04,1,171.22,1,171.22,1,219.51,1,194.4,1,194.4,1
"298","California","CA","Napa County","06055",2008,5.6,6.2,5.1,4,4.8,3.4,71.6,65.3,85.4,60.3,84,6.2,10.5,67484,32062,27047,36288,77607,36871,31104,41731,132027,97.4,81.9,1.9,0.8,6,0.4,6.3,2.6,29.3,47851,4720,2442,170,1333,8808,4666,629,3241,33.2,28.9,38.6,19.3,16.4,23,22.1,13.3,33.2,14.2,24.1,1.7,11.2,17.3,3.6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243.24,243.24,243.24,243.24,175.85,175.85,175.85,175.85,175.85,175.85,144.45,193.62,193.62,193.62,193.62,177.98,177.98,177.98,177.98,177.98,177.98,138.59,283.18,283.18,283.18,283.18,219.32,219.32,219.32,219.32,219.32,219.32,168.44,214.89,214.89,214.89,214.89,192.52,192.52,192.52,192.52,192.52,192.52,161.64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243.24,1,175.85,1,175.85,1,283.18,1,219.32,1,219.32,1,193.62,1,177.98,1,177.98,1,214.89,1,192.52,1,192.52,1
"299","California","CA","Napa County","06055",2009,6.5,6.9,6.2,5.1,5.4,4.8,72.5,67.5,84.6,59.7,84.7,5.5,9.7,68416,34054,30043,37808,80047,39843,35150,44235,132173,97.2,80.1,1.9,0.8,5.8,0.4,8.2,2.8,29.2,48094,4774,2392,162,1203,9351,4754,421,3321,34.7,30.2,40.3,18.7,16.6,21.4,21.8,13.7,32.1,13.4,22.8,1.4,11.4,16.6,4.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,260.28,260.28,260.28,260.28,200.62,200.62,200.62,200.62,200.62,200.62,154.65,200.34,200.34,200.34,200.34,177.78,177.78,177.78,177.78,177.78,177.78,147.59,314.05,314.05,314.05,314.05,243.52,243.52,243.52,243.52,243.52,243.52,191.27,219.52,219.52,219.52,219.52,201.75,201.75,201.75,201.75,201.75,201.75,153.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.28,1,200.62,1,200.62,1,314.05,1,243.52,1,243.52,1,200.34,1,177.78,1,177.78,1,219.52,1,201.75,1,201.75,1
"300","California","CA","Napa County","06055",2010,7.4,7.4,7.4,5.9,5.8,6,72.2,68.3,83.3,58.8,84.3,6.6,10,67389,33863,29856,37566,78171,39281,34633,43577,134051,97.2,80.8,2.2,0.9,6.5,0.3,6.4,2.8,30.6,49179,4647,2202,130,1325,10052,4516,552,3575,34.6,30.7,39.4,18.6,16.3,21.4,22.3,13.8,32.7,12.7,22,1.5,11.8,17.3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,277.32,277.32,277.32,277.32,211.24,211.24,211.24,211.24,211.24,211.24,172.27,204.57,204.57,204.57,204.57,182.97,182.97,182.97,182.97,182.97,182.97,140.16,344.92,344.92,344.92,344.92,267.72,267.72,267.72,267.72,267.72,267.72,214.1,231.02,231.02,231.02,231.02,210.98,210.98,210.98,210.98,210.98,210.98,156.67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,277.32,1,211.24,1,211.24,1,344.92,1,267.72,1,267.72,1,204.57,1,182.97,1,182.97,1,231.02,1,210.98,1,210.98,1
"301","California","CA","Napa County","06055",2011,8,7.8,8.1,6.8,6.4,7.1,73.5,65.7,82.4,58.2,85.7,6.7,9.8,68641,35007,30830,37944,76878,39208,34530,42497,135377,96.8,81.3,2,0.7,6.8,0.3,5.7,3.2,31.5,49640,4340,2442,91,1551,10128,4375,537,3595,35.6,31.8,40.1,19.1,17.4,21.2,21.9,13.2,32.2,11.8,20.4,1.5,11.7,17.3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,294.35,294.35,294.35,294.35,221.86,221.86,221.86,221.86,221.86,221.86,189.89,208.79,208.79,208.79,208.79,188.16,188.16,188.16,188.16,188.16,188.16,132.73,375.78,375.78,375.78,375.78,291.91,291.91,291.91,291.91,291.91,291.91,236.94,242.51,242.51,242.51,242.51,220.21,220.21,220.21,220.21,220.21,220.21,159.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,294.35,1,221.86,1,221.86,1,375.78,1,291.91,1,291.91,1,208.79,1,188.16,1,188.16,1,242.51,1,220.21,1,220.21,1
"302","California","CA","Napa County","06055",2012,8.9,8.8,9.1,7.9,7.6,8.2,75.6,67.7,81.9,57.8,86.1,6.9,10,69571,34271,30573,37574,76528,37698,33630,41331,136644,96.9,80.1,2,0.7,6.9,0.4,6.8,3.1,32.1,49209,4111,2442,104,1660,11159,3770,406,3536,35,31.4,39.3,20,17.5,22.9,21.7,13.8,30.9,11.4,20.2,1.3,11.8,17.1,5.6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,311.39,311.39,311.39,311.39,232.48,232.48,232.48,232.48,232.48,232.48,207.51,213.02,213.02,213.02,213.02,193.35,193.35,193.35,193.35,193.35,193.35,125.3,406.65,406.65,406.65,406.65,316.11,316.11,316.11,316.11,316.11,316.11,259.77,254.01,254.01,254.01,254.01,229.44,229.44,229.44,229.44,229.44,229.44,162.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.39,1,232.48,1,232.48,1,406.65,1,316.11,1,316.11,1,213.02,1,193.35,1,193.35,1,254.01,1,229.44,1,229.44,1
"303","California","CA","Napa County","06055",2013,9.1,8.8,9.4,8.4,8.3,8.6,76.3,67.6,81.4,57.5,86,7.1,10.1,70443,33521,30181,37112,76078,36203,32595,40081,137837,96.6,78.5,2.1,0.7,7.1,0.3,7.9,3.4,32.6,49431,3884,2290,182,1627,11027,3531,476,3894,35.2,31.7,39.3,20.6,18.3,23.3,21.5,14.6,29.4,10.9,19,1.5,11.8,16.5,6.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,307.3,307.3,307.3,307.3,228.11,228.11,228.11,228.11,228.11,228.11,186.69,207.93,207.93,207.93,207.93,192.88,192.88,192.88,192.88,192.88,192.88,138.09,393.78,393.78,393.78,393.78,298.6,298.6,298.6,298.6,298.6,298.6,233.99,251.51,251.51,251.51,251.51,228.29,228.29,228.29,228.29,228.29,228.29,174.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,307.3,1,228.11,1,228.11,1,393.78,1,298.6,1,298.6,1,207.93,1,192.88,1,192.88,1,251.51,1,228.29,1,228.29,1
"304","California","CA","Napa County","06055",2014,8.4,8.3,8.5,8,8.1,8,76,64.2,81,57.2,85.4,7.3,10.3,70925,33249,27881,37729,75181,35244,29554,39993,139253,96.4,77.2,2.1,0.5,7.4,0.3,8.9,3.6,33,49631,3382,2725,147,1928,11217,3494,388,3927,35.1,32.4,38.1,21.5,18.2,25.2,21.5,14.5,29.5,10.6,18.7,1.4,11.3,16.2,5.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,303.21,303.21,303.21,303.21,223.73,223.73,223.73,223.73,223.73,223.73,165.87,202.84,202.84,202.84,202.84,192.4,192.4,192.4,192.4,192.4,192.4,150.87,380.91,380.91,380.91,380.91,281.09,281.09,281.09,281.09,281.09,281.09,208.21,249.01,249.01,249.01,249.01,227.13,227.13,227.13,227.13,227.13,227.13,186.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.21,1,223.73,1,223.73,1,380.91,1,281.09,1,281.09,1,202.84,1,192.4,1,192.4,1,249.01,1,227.13,1,227.13,1
"305","California","CA","Napa County","06055",2015,7.5,7.6,7.5,7.2,7.4,7.1,76.1,65.4,80.6,56.9,86,6.9,10.3,71379,32142,27185,36697,75662,34071,28816,38899,140295,96.3,74.1,2.1,0.7,7.7,0.2,11.6,3.7,33.3,49494,3191,2780,142,2019,10665,3852,340,4081,34.8,31.1,39.1,22,19.2,25.3,20.8,14.5,28.1,11.6,20.3,1.5,10.8,14.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,305.4,305.4,305.4,305.4,211.37,211.37,211.37,211.37,211.37,211.37,177.04,199.19,199.19,199.19,199.19,187.44,187.44,187.44,187.44,187.44,187.44,152.37,375.61,375.61,375.61,375.61,259.87,259.87,259.87,259.87,259.87,259.87,227.37,237.18,237.18,237.18,237.18,219.94,219.94,219.94,219.94,219.94,219.94,187.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,305.4,1,211.37,1,211.37,1,375.61,1,259.87,1,259.87,1,199.19,1,187.44,1,187.44,1,237.18,1,219.94,1,219.94,1
"306","California","CA","Napa County","06055",2016,6.6,6.8,6.4,6.3,6.7,6,77.1,74.3,81.3,58.2,86,6,8.8,74609,32726,27339,37921,78339,34362,28706,39817,140823,96.4,73.2,2.1,0.9,7.8,0.2,12.3,3.6,33.5,49375,3485,2450,154,1881,11008,3933,345,4019,34.9,31.2,39.1,21.8,18.9,25.1,21.2,15,28.2,11.5,20.5,1.3,10.6,14.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,307.58,307.58,307.58,307.58,199.01,199.01,199.01,199.01,199.01,199.01,188.2,195.54,195.54,195.54,195.54,182.48,182.48,182.48,182.48,182.48,182.48,153.87,370.31,370.31,370.31,370.31,238.64,238.64,238.64,238.64,238.64,238.64,246.52,225.34,225.34,225.34,225.34,212.75,212.75,212.75,212.75,212.75,212.75,187.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.58,1,199.01,1,199.01,1,370.31,1,238.64,1,238.64,1,195.54,1,182.48,1,182.48,1,225.34,1,212.75,1,212.75,1
"307","California","CA","Napa County","06055",2017,5.4,5.2,5.6,5.3,5.2,5.4,77.3,73,81.1,59.8,86.2,5.3,8.2,79637,35472,29457,40604,82026,36536,30341,41822,141005,96.2,72.6,2.1,0.9,7.9,0.2,12.5,3.8,33.7,49044,3467,2349,129,1805,10632,3880,369,4292,36.3,32.5,40.6,21.2,18.8,23.9,21.5,15.3,28.6,10.7,18.7,1.6,10.3,14.7,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,317.04,317.04,317.04,317.04,213.95,213.95,213.95,213.95,213.95,213.95,205.14,207.55,207.55,207.55,207.55,193.14,193.14,193.14,193.14,193.14,193.14,164.35,371.86,371.86,371.86,371.86,259.75,259.75,259.75,259.75,259.75,259.75,262.02,242.59,242.59,242.59,242.59,231.81,231.81,231.81,231.81,231.81,231.81,190.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,317.04,1,213.95,1,213.95,1,371.86,1,259.75,1,259.75,1,207.55,1,193.14,1,193.14,1,242.59,1,231.81,1,231.81,1
"308","California","CA","Napa County","06055",2018,5,4.8,5.2,4.8,4.5,5.1,77.2,74.6,82,65.4,86.1,5.2,8.1,84753,37255,31057,42040,84753,37255,31057,42040,140530,96.2,73.1,2,0.9,8.1,0.2,11.9,3.8,33.9,49032,3798,2093,70,1762,10674,3416,326,4462,36.2,32.3,40.8,20.7,18,23.8,20.9,14.5,28.2,11.4,20,1.6,10.8,15.3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,326.5,326.5,326.5,326.5,228.89,228.89,228.89,228.89,228.89,228.89,222.08,219.56,219.56,219.56,219.56,203.79,203.79,203.79,203.79,203.79,203.79,174.82,373.41,373.41,373.41,373.41,280.85,280.85,280.85,280.85,280.85,280.85,277.51,259.83,259.83,259.83,259.83,250.86,250.86,250.86,250.86,250.86,250.86,193.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.5,1,228.89,1,228.89,1,373.41,1,280.85,1,280.85,1,219.56,1,203.79,1,203.79,1,259.83,1,250.86,1,250.86,1
"309","California","CA","Nevada County","06057",2008,6.4,6.4,6.3,6.1,6.3,5.9,70.9,67.8,80.4,57.9,83.4,5.5,8.5,56890,27088,23421,32459,65424,31151,26934,37328,96895,97.8,92.9,0.6,1.5,1.4,0.2,1.3,2.2,7.4,40273,2017,1320,183,687,5325,2460,349,3021,33.5,29.4,38.5,17.1,14.1,20.6,28,21.9,35.3,13.8,24.1,1.5,7.6,10.5,4.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,244.82,244.82,244.82,244.82,173.96,173.96,173.96,173.96,173.96,173.96,134.86,163.38,163.38,163.38,163.38,147.51,147.51,147.51,147.51,147.51,147.51,130.31,283.24,283.24,283.24,283.24,221.65,221.65,221.65,221.65,221.65,221.65,163.91,175.37,175.37,175.37,175.37,168.87,168.87,168.87,168.87,168.87,168.87,151.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,244.82,1,173.96,1,173.96,1,283.24,1,221.65,1,221.65,1,163.38,1,147.51,1,147.51,1,175.37,1,168.87,1,168.87,1
"310","California","CA","Nevada County","06057",2009,7.2,6.5,7.8,6.6,5.8,7.3,69.2,67.2,79.7,57.3,80.9,4.7,8.1,58186,29814,24220,35452,68078,34882,28337,41479,97063,97.5,92.2,0.5,1.3,1.3,0.1,2,2.5,7.5,39542,2383,1556,202,660,5942,2783,234,3122,37.5,32.6,43.1,17.1,14.9,19.8,26.1,20.9,32.2,12.3,21.7,1.2,7.1,10,3.7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,263.06,263.06,263.06,263.06,197.84,197.84,197.84,197.84,197.84,197.84,156.55,167.22,167.22,167.22,167.22,153.78,153.78,153.78,153.78,153.78,153.78,133.09,301.33,301.33,301.33,301.33,234.72,234.72,234.72,234.72,234.72,234.72,187.83,189.16,189.16,189.16,189.16,177.42,177.42,177.42,177.42,177.42,177.42,152.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.06,1,197.84,1,197.84,1,301.33,1,234.72,1,234.72,1,167.22,1,153.78,1,153.78,1,189.16,1,177.42,1,177.42,1
"311","California","CA","Nevada County","06057",2010,8.1,6.2,9.8,7.7,5.9,9.3,70.7,69.7,78.5,56.5,82,6.1,9,57121,30026,25639,34924,66260,34830,29741,40512,98186,97.6,92.6,0.4,1.5,1.3,0.2,1.6,2.4,8.1,41255,2208,1328,238,889,6027,2198,337,3430,37.3,32.4,42.9,17.3,15,19.9,26.1,19.7,33.3,12.6,23,1.1,6.6,9.9,2.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,278.86,278.86,278.86,278.86,208.85,208.85,208.85,208.85,208.85,208.85,173.46,175.16,175.16,175.16,175.16,161.24,161.24,161.24,161.24,161.24,161.24,131.65,335.91,335.91,335.91,335.91,261.6,261.6,261.6,261.6,261.6,261.6,211.75,202.95,202.95,202.95,202.95,185.97,185.97,185.97,185.97,185.97,185.97,154.73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,278.86,1,208.85,1,208.85,1,335.91,1,261.6,1,261.6,1,175.16,1,161.24,1,161.24,1,202.95,1,185.97,1,185.97,1
"312","California","CA","Nevada County","06057",2011,9.2,7.7,10.5,8.9,7.5,10.1,70.8,74.8,77.6,55.8,81.2,7.4,10.3,58077,29817,25559,34882,65046,33395,28626,39068,98392,97.5,92.4,0.5,1.2,1.4,0.2,1.8,2.5,8.3,41561,2529,972,264,965,6019,2333,455,2836,37.9,34.6,41.6,18.4,16.5,20.6,26.4,19.8,33.8,11.4,20.5,1.2,5.9,8.6,2.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,294.65,294.65,294.65,294.65,219.87,219.87,219.87,219.87,219.87,219.87,190.36,183.1,183.1,183.1,183.1,168.69,168.69,168.69,168.69,168.69,168.69,130.2,370.5,370.5,370.5,370.5,288.47,288.47,288.47,288.47,288.47,288.47,235.68,216.75,216.75,216.75,216.75,194.53,194.53,194.53,194.53,194.53,194.53,156.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,294.65,1,219.87,1,219.87,1,370.5,1,288.47,1,288.47,1,183.1,1,168.69,1,168.69,1,216.75,1,194.53,1,194.53,1
"313","California","CA","Nevada County","06057",2012,10.4,8.1,12.5,10,7.8,12,69.8,72.6,77.1,55.5,80.6,8.4,11.6,57382,29463,25146,35599,63120,32409,27661,39159,98521,97.3,93,0.4,0.9,1.4,0.2,1.4,2.7,8.5,41626,2648,961,250,1049,5926,2325,543,2509,38.7,35.2,42.4,18.7,17.2,20.4,26.3,19.6,33.5,10.7,19.8,0.9,5.6,8.2,2.7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,310.45,310.45,310.45,310.45,230.88,230.88,230.88,230.88,230.88,230.88,207.27,191.04,191.04,191.04,191.04,176.15,176.15,176.15,176.15,176.15,176.15,128.76,405.08,405.08,405.08,405.08,315.35,315.35,315.35,315.35,315.35,315.35,259.6,230.54,230.54,230.54,230.54,203.08,203.08,203.08,203.08,203.08,203.08,158.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.45,1,230.88,1,230.88,1,405.08,1,315.35,1,315.35,1,191.04,1,176.15,1,176.15,1,230.54,1,203.08,1,203.08,1
